Site_ID,Sector_ID,Cell_ID,Vendor,Antenna_model,Azimuth,Frequency,Polarization ,Tilt,Antenna_Height,Antenna_Power,Antenna_receiver_sensitivity_dbm,Antenna_horizontal_beamwidth,Antenna_vertical_beamwidth,Front_to_back_ratio_dB
MW5606,MW5606-1,18265,Rosenberger,BA-G6W9W9X65V-00M,90,,,0,48,40W,,,,
MW5606,MW5606-2,18266,Rosenberger,BA-G6W9W9X65V-00M,180,,,0,48,40W,,,,
MW5606,MW5606-3,18267,Rosenberger,BA-G6W9W9X65V-00M,305,,,0,48,40W,,,,
MW5606,MW5606-1,56064,Rosenberger,BA-G6W9W9X65V-00M,90,,,0,48,40W,,,,
MW5606,MW5606-2,56065,Rosenberger,BA-G6W9W9X65V-00M,180,,,0,48,40W,,,,
MW5606,MW5606-3,56066,Rosenberger,BA-G6W9W9X65V-00M,305,,,0,48,40W,,,,
MW5607,MW5607-1,18271,Rosenberger,BA-G6W9W9X65V-00M,0,,,2,48,40W,,,,
MW5607,MW5607-2,18272,Rosenberger,BA-G6W9W9X65V-00M,120,,,2,48,40W,,,,
MW5607,MW5607-3,18273,Rosenberger,BA-G6W9W9X65V-00M,260,,,2,48,40W,,,,
MW5607,MW5607-1,18275,Rosenberger,BA-G6W9W9X65V-00M,0,,,2,48,40W,,,,
MW5607,MW5607-2,18276,Rosenberger,BA-G6W9W9X65V-00M,120,,,2,48,40W,,,,
MW5607,MW5607-3,18277,Rosenberger,BA-G6W9W9X65V-00M,260,,,2,48,40W,,,,
MW5607,MW5607-1,56074,Rosenberger,BA-G6W9W9X65V-00M,0,,,2,48,40W,,,,
MW5607,MW5607-2,56075,Rosenberger,BA-G6W9W9X65V-00M,120,,,2,48,40W,,,,
MW5607,MW5607-3,56076,Rosenberger,BA-G6W9W9X65V-00M,260,,,2,48,40W,,,,
MW6152,MW6152-1,13231,Rosenberger,BA-G6W9W9X65V-00M,0,,,2,38,40W,,,,
MW6152,MW6152-2,13232,Rosenberger,BA-G6W9W9X65V-00M,120,,,2,38,40W,,,,
MW6152,MW6152-3,13233,Rosenberger,BA-G6W9W9X65V-00M,240,,,2,38,40W,,,,
MW6152,MW6152-1,13235,Rosenberger,BA-G6W9W9X65V-00M,0,,,2,38,40W,,,,
MW6152,MW6152-2,13236,Rosenberger,BA-G6W9W9X65V-00M,120,,,2,38,40W,,,,
MW6152,MW6152-3,13237,Rosenberger,BA-G6W9W9X65V-00M,240,,,2,38,40W,,,,
MW6152,MW6152-1,61524,Rosenberger,BA-G6W9W9X65V-00M,0,,,2,38,40W,,,,
MW6152,MW6152-2,61525,Rosenberger,BA-G6W9W9X65V-00M,120,,,2,38,40W,,,,
MW6152,MW6152-3,61526,Rosenberger,BA-G6W9W9X65V-00M,240,,,2,38,40W,,,,
MW6212,MW6212-1,18831,Rosenberger,BA-G6W9W9X65V-00M,0,,,4,38,40W,,,,
MW6212,MW6212-2,18832,Rosenberger,BA-G6W9W9X65V-00M,120,,,1,38,40W,,,,
MW6212,MW6212-3,18833,Rosenberger,BA-G6W9W9X65V-00M,290,,,2,38,40W,,,,
MW6212,MW6212-1,18835,Rosenberger,BA-G6W9W9X65V-00M,0,,,4,38,40W,,,,
MW6212,MW6212-2,18836,Rosenberger,BA-G6W9W9X65V-00M,120,,,1,38,40W,,,,
MW6212,MW6212-3,18837,Rosenberger,BA-G6W9W9X65V-00M,290,,,2,38,40W,,,,
MW6212,MW6212-1,62124,Rosenberger,BA-G6W9W9X65V-00M,0,,,4,38,40W,,,,
MW6212,MW6212-2,62125,Rosenberger,BA-G6W9W9X65V-00M,120,,,1,38,40W,,,,
MW6212,MW6212-3,62126,Rosenberger,BA-G6W9W9X65V-00M,290,,,2,38,40W,,,,
MW5944,MW5944-1,18771,Rosenberger,BA-G6W9W9X65V-00M,60,,,2,51,40W,,,,
MW5944,MW5944-2,18772,Rosenberger,BA-G6W9W9X65V-00M,160,,,2,51,40W,,,,
MW5944,MW5944-3,18773,Rosenberger,BA-G6W9W9X65V-00M,280,,,2,51,40W,,,,
MW5944,MW5944-1,18775,Rosenberger,BA-G6W9W9X65V-00M,60,,,2,51,40W,,,,
MW5944,MW5944-2,18776,Rosenberger,BA-G6W9W9X65V-00M,160,,,2,51,40W,,,,
MW5944,MW5944-3,18777,Rosenberger,BA-G6W9W9X65V-00M,280,,,2,51,40W,,,,
MW5944,MW5944-1,59444,Rosenberger,BA-G6W9W9X65V-00M,60,,,2,51,40W,,,,
MW5944,MW5944-2,59445,Rosenberger,BA-G6W9W9X65V-00M,160,,,2,51,40W,,,,
MW5944,MW5944-3,59446,Rosenberger,BA-G6W9W9X65V-00M,280,,,2,51,40W,,,,
MW5009,MW5009-1,10191,Agisson,A19451801,0,1710-2170MHz,Dual Polarization,3,23,40W,,62,6.2,>30db
MW5009,MW5009-2,10192,Agisson,A19451801,120,1710-2170MHz,Dual Polarization,1,23,40W,,62,6.2,>30db
MW5009,MW5009-3,10193,Agisson,A19451801,240,1710-2170MHz,Dual Polarization,3,23,40W,,62,6.2,>30db
MW5009,MW5009-1,10195,Agisson,A19451801,0,1710-2170MHz,Dual Polarization,3,23,40W,,62,6.2,>30db
MW5009,MW5009-2,10196,Agisson,A19451801,120,1710-2170MHz,Dual Polarization,1,23,40W,,62,6.2,>30db
MW5009,MW5009-3,10197,Agisson,A19451801,240,1710-2170MHz,Dual Polarization,3,23,40W,,62,6.2,>30db
MW5009,MW5009-1,50094,Kathrein,742266,0,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,3,23,80W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2,> 26 & > 28
MW5009,MW5009-2,50095,Kathrein,742266,120,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,1,23,60W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2,> 26 & > 28
MW5009,MW5009-3,50096,Kathrein,742266,240,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,3,23,60W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2,> 26 & > 28
MW6122,MW6122-1,13241,Rosenberger,BA-G6W9W9X65V-00M,50,,,0,48,40W,,,,
MW6122,MW6122-2,13242,Rosenberger,BA-G6W9W9X65V-00M,220,,,0,48,40W,,,,
MW6122,MW6122-3,13243,Rosenberger,BA-G6W9W9X65V-00M,330,,,0,48,40W,,,,
MW6122,MW6122-1,13245,Rosenberger,BA-G6W9W9X65V-00M,50,,,0,48,40W,,,,
MW6122,MW6122-2,13246,Rosenberger,BA-G6W9W9X65V-00M,220,,,0,48,40W,,,,
MW6122,MW6122-3,13247,Rosenberger,BA-G6W9W9X65V-00M,330,,,0,48,40W,,,,
MW6122,MW6122-1,61224,Rosenberger,BA-G6W9W9X65V-00M,50,,,0,48,40W,,,,
MW6122,MW6122-2,61225,Rosenberger,BA-G6W9W9X65V-00M,220,,,0,48,40W,,,,
MW6122,MW6122-3,61226,Rosenberger,BA-G6W9W9X65V-00M,330,,,0,48,40W,,,,
MW0319,MW0319-1,9241,Agisson,A19451801,100,1710-2170MHz,Dual Polarization,3,30,40W,,62,6.2,>30db
MW0319,MW0319-2,9242,Agisson,A19451801,200,1710-2170MHz,Dual Polarization,3,30,40W,,62,6.2,>30db
MW0319,MW0319-3,9243,Agisson,A19451801,330,1710-2170MHz,Dual Polarization,3,30,40W,,62,6.2,>30db
MW0319,MW0319-1,9245,Agisson,A19451801,100,1710-2170MHz,Dual Polarization,3,30,40W,,62,6.2,>30db
MW0319,MW0319-2,9246,Agisson,A19451801,200,1710-2170MHz,Dual Polarization,3,30,40W,,62,6.2,>30db
MW0319,MW0319-3,9247,Agisson,A19451801,330,1710-2170MHz,Dual Polarization,3,30,40W,,62,6.2,>30db
MW0319,MW0319-1,3194,Kathrein,742266,100,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,3,30,40W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2,> 26 & > 28
MW0319,MW0319-2,3195,Kathrein,742266,200,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,3,30,40W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2,> 26 & > 28
MW0319,MW0319-3,3196,Kathrein,742266,330,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,3,30,40W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2,> 26 & > 28
MW6369,MW6369-1,13011,Huawei,ATR451607,0,790-2690MHzÊ,3xDual Polarization,2,33,40W,,60,4.3,28db
MW6369,MW6369-2,13012,Huawei,ATR451607,120,790-2690MHzÊ,3xDual Polarization,2,33,40W,,60,4.3,28db
MW6369,MW6369-3,13013,Huawei,ATR451607,240,790-2690MHzÊ,3xDual Polarization,2,33,40W,,60,4.3,28db
MW6369,MW6369-1,13015,Huawei,ATR451607,0,790-2690MHzÊ,3xDual Polarization,2,33,40W,,60,4.3,28db
MW6369,MW6369-2,13016,Huawei,ATR451607,120,790-2690MHzÊ,3xDual Polarization,2,33,40W,,60,4.3,28db
MW6369,MW6369-3,13017,Huawei,ATR451607,240,790-2690MHzÊ,3xDual Polarization,2,33,40W,,60,4.3,28db
MW6369,MW6369-1,63694,Andrew,DBXLH-6565C-VTM,0,824Ð960MHz&1710Ð2180,Dual Polarization,2,33,40W,,67.2&61.9,7.4&4.6,>27db
MW6369,MW6369-2,63695,Andrew,DBXLH-6565C-VTM,120,824Ð960MHz&1710Ð2180,Dual Polarization,2,33,40W,,67.2&61.9,7.4&4.6,>27db
MW6369,MW6369-3,63696,Andrew,DBXLH-6565C-VTM,240,824Ð960MHz&1710Ð2180,Dual Polarization,2,33,40W,,67.2&61.9,7.4&4.6,>27db
MW0422,MW0422-1,17381,Rosenberger,BA-G6W9W9X65V-00M,0,,,4,46,40W,,,,
MW0422,MW0422-2,17382,Rosenberger,BA-G6W9W9X65V-00M,150,,,4,46,40W,,,,
MW0422,MW0422-3,17383,Rosenberger,BA-G6W9W9X65V-00M,300,,,4,46,40W,,,,
MW0422,MW0422-1,17385,Rosenberger,BA-G6W9W9X65V-00M,0,,,4,46,40W,,,,
MW0422,MW0422-2,17386,Rosenberger,BA-G6W9W9X65V-00M,150,,,4,46,40W,,,,
MW0422,MW0422-3,17387,Rosenberger,BA-G6W9W9X65V-00M,300,,,4,46,40W,,,,
MW0422,MW0422-1,4224,Rosenberger,BA-G6W9W9X65V-00M,0,,,4,46,40W,,,,
MW0422,MW0422-2,4225,Rosenberger,BA-G6W9W9X65V-00M,150,,,4,46,40W,,,,
MW0422,MW0422-3,4226,Rosenberger,BA-G6W9W9X65V-00M,300,,,4,46,40W,,,,
MW0466,MW0466-1,8521,Agisson,A19451801,60,1710-2170MHz,Dual Polarization,2,28,40W,,62,6.2,>30db
MW0466,MW0466-2,8522,Agisson,A19451801,190,1710-2170MHz,Dual Polarization,2,28,40W,,62,6.2,>30db
MW0466,MW0466-3,8523,Agisson,A19451801,320,1710-2170MHz,Dual Polarization,2,28,40W,,62,6.2,>30db
MW0466,MW0466-1,8525,Agisson,A19451801,60,1710-2170MHz,Dual Polarization,2,28,40W,,62,6.2,>30db
MW0466,MW0466-2,8526,Agisson,A19451801,190,1710-2170MHz,Dual Polarization,2,28,40W,,62,6.2,>30db
MW0466,MW0466-3,8527,Agisson,A19451801,320,1710-2170MHz,Dual Polarization,2,28,40W,,62,6.2,>30db
MW0466,MW0466-1,4664,Kathrein,742266,60,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,28,40W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2,> 26 & > 28
MW0466,MW0466-2,4665,Kathrein,742266,190,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,28,40W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2,> 26 & > 28
MW0466,MW0466-3,4666,Kathrein,742266,320,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,28,40W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2,> 26 & > 28
MW2618,MW2618-1,25181,Kathrein,742266V011.pafx,0,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,48,40W,,68 ± 1.1 & 60 ± 3.0,,> 26 & > 28
MW2618,MW2618-2,25182,Kathrein,742266V011.pafx,160,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,48,40W,,68 ± 1.1 & 60 ± 3.0,,> 26 & > 28
MW2618,MW2618-3,25183,Kathrein,742266V011.pafx,270,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,48,40W,,68 ± 1.1 & 60 ± 3.0,,> 26 & > 28
MW2618,MW2618-1,25185,Kathrein,742266V011.pafx,0,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,48,40W,,68 ± 1.1 & 60 ± 3.0,,> 26 & > 28
MW2618,MW2618-2,25186,Kathrein,742266V011.pafx,160,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,48,40W,,68 ± 1.1 & 60 ± 3.0,,> 26 & > 28
MW2618,MW2618-3,25187,Kathrein,742266V011.pafx,270,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,48,40W,,68 ± 1.1 & 60 ± 3.0,,> 26 & > 28
MW2618,MW2618-1,26184,Kathrein,742266V011.pafx,0,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,48,40W,,68 ± 1.1 & 60 ± 3.0,,> 26 & > 28
MW2618,MW2618-2,26185,Kathrein,742266V011.pafx,160,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,48,40W,,68 ± 1.1 & 60 ± 3.0,,> 26 & > 28
MW2618,MW2618-3,26186,Kathrein,742266V011.pafx,270,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,48,40W,,68 ± 1.1 & 60 ± 3.0,,> 26 & > 28
MW6211,MW6211-1,15101,Huawei,A26451800v01,0,1710 - 2690 MHz,Dual Polarization,2,38,40W,,60,4.9,30db
MW6211,MW6211-2,15102,Huawei,A26451800v01,110,1710 - 2690 MHz,Dual Polarization,2,38,40W,,60,4.9,30db
MW6211,MW6211-3,15103,Huawei,A26451800v01,270,1710 - 2690 MHz,Dual Polarization,2,38,40W,,60,4.9,30db
MW6211,MW6211-1,15105,Huawei,A26451800v01,0,1710 - 2690 MHz,Dual Polarization,2,38,40W,,60,4.9,30db
MW6211,MW6211-2,15106,Huawei,A26451800v01,110,1710 - 2690 MHz,Dual Polarization,2,38,40W,,60,4.9,30db
MW6211,MW6211-3,15107,Huawei,A26451800v01,270,1710 - 2690 MHz,Dual Polarization,2,38,40W,,60,4.9,30db
MW6211,MW6211-1,62114,Andrew,DBXLH-6565C-VTM,0,824Ð960MHz&1710Ð2180,Dual Polarization,2,38,40W,,67.2&61.9,7.4&4.6,>27db
MW6211,MW6211-2,62115,Andrew,DBXLH-6565C-VTM,110,824Ð960MHz&1710Ð2180,Dual Polarization,2,38,40W,,67.2&61.9,7.4&4.6,>27db
MW6211,MW6211-3,62116,Andrew,DBXLH-6565C-VTM,270,824Ð960MHz&1710Ð2180,Dual Polarization,2,38,40W,,67.2&61.9,7.4&4.6,>27db
MW0357,MW0357-1,11061,Agisson,A19451801,60,1710-2170MHz,Dual Polarization,0,46,40W,,62,6.2,>30db
MW0357,MW0357-2,11062,Agisson,A19451801,200,1710-2170MHz,Dual Polarization,0,46,40W,,62,6.2,>30db
MW0357,MW0357-3,11063,Agisson,A19451801,320,1710-2170MHz,Dual Polarization,0,46,40W,,62,6.2,>30db
MW0357,MW0357-1,11065,Agisson,A19451801,60,1710-2170MHz,Dual Polarization,0,46,40W,,62,6.2,>30db
MW0357,MW0357-2,11066,Agisson,A19451801,200,1710-2170MHz,Dual Polarization,0,46,40W,,62,6.2,>30db
MW0357,MW0357-3,11067,Agisson,A19451801,320,1710-2170MHz,Dual Polarization,0,46,40W,,62,6.2,>30db
MW0357,MW0357-1,3574,Kathrein,742266,60,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,0,46,40W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2,> 26 & > 28
MW0357,MW0357-2,3575,Kathrein,742266,200,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,0,46,40W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2,> 26 & > 28
MW0357,MW0357-3,3576,Kathrein,742266,320,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,0,46,40W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2,> 26 & > 28
MW5544,MW5544-1,18181,Rosenberger,BA-G6W9W9X65V-00M,350,,,4,28,40W,,,,
MW5544,MW5544-2,18182,Rosenberger,BA-G6W9W9X65V-00M,110,,,2,28,40W,,,,
MW5544,MW5544-3,18183,Rosenberger,BA-G6W9W9X65V-00M,290,,,2,28,40W,,,,
MW5544,MW5544-1,18185,Rosenberger,BA-G6W9W9X65V-00M,350,,,4,28,40W,,,,
MW5544,MW5544-2,18186,Rosenberger,BA-G6W9W9X65V-00M,110,,,2,28,40W,,,,
MW5544,MW5544-3,18187,Rosenberger,BA-G6W9W9X65V-00M,290,,,2,28,40W,,,,
MW5544,MW5544-1,55444,Rosenberger,BA-G6W9W9X65V-00M,350,,,4,28,40W,,,,
MW5544,MW5544-2,55445,Rosenberger,BA-G6W9W9X65V-00M,110,,,2,28,40W,,,,
MW5544,MW5544-3,55446,Rosenberger,BA-G6W9W9X65V-00M,290,,,2,28,40W,,,,
MW5907,MW5907-1,18691,Rosenberger,BA-G6W9W9X65V-00M,40,,,2,48,40W,,,,
MW5907,MW5907-2,18692,Rosenberger,BA-G6W9W9X65V-00M,180,,,2,48,40W,,,,
MW5907,MW5907-3,18693,Rosenberger,BA-G6W9W9X65V-00M,300,,,0,48,40W,,,,
MW5907,MW5907-1,18695,Rosenberger,BA-G6W9W9X65V-00M,40,,,2,48,40W,,,,
MW5907,MW5907-2,18696,Rosenberger,BA-G6W9W9X65V-00M,180,,,2,48,40W,,,,
MW5907,MW5907-3,18697,Rosenberger,BA-G6W9W9X65V-00M,300,,,0,48,40W,,,,
MW5907,MW5907-1,59074,Rosenberger,BA-G6W9W9X65V-00M,40,,,2,48,40W,,,,
MW5907,MW5907-2,59075,Rosenberger,BA-G6W9W9X65V-00M,180,,,2,48,40W,,,,
MW5907,MW5907-3,59076,Rosenberger,BA-G6W9W9X65V-00M,300,,,0,48,40W,,,,
MW0510,MW0510-1,17461,Rosenberger,BA-G6W9W9X65V-00M,20,,,0,28,40W,,,,
MW0510,MW0510-2,17462,Rosenberger,BA-G6W9W9X65V-00M,140,,,0,28,40W,,,,
MW0510,MW0510-3,17463,Rosenberger,BA-G6W9W9X65V-00M,220,,,0,28,40W,,,,
MW0510,MW0510-1,17465,Rosenberger,BA-G6W9W9X65V-00M,20,,,0,28,40W,,,,
MW0510,MW0510-2,17466,Rosenberger,BA-G6W9W9X65V-00M,140,,,0,28,40W,,,,
MW0510,MW0510-3,17467,Rosenberger,BA-G6W9W9X65V-00M,220,,,0,28,40W,,,,
MW0510,MW0510-1,5104,Rosenberger,BA-G6W9W9X65V-00M,20,,,0,28,40W,,,,
MW0510,MW0510-2,5105,Rosenberger,BA-G6W9W9X65V-00M,140,,,0,28,40W,,,,
MW0510,MW0510-3,5106,Rosenberger,BA-G6W9W9X65V-00M,220,,,0,28,40W,,,,
MW6031,MW6031-1,12411,Andrew,TBXLHA-6565DC-VTM,30,824Ð960&1710Ð2180,3xDual Polarization,0,48,40W,,66.8&61.9,9.2&9.1,>25
MW6031,MW6031-2,12412,Andrew,TBXLHA-6565DC-VTM,180,824Ð960&1710Ð2180,3xDual Polarization,0,48,40W,,66.8&61.9,9.2&9.1,>25
MW6031,MW6031-3,12413,Andrew,TBXLHA-6565DC-VTM,250,824Ð960&1710Ð2180,3xDual Polarization,0,48,40W,,66.8&61.9,9.2&9.1,>25
MW6031,MW6031-1,12415,Andrew,TBXLHA-6565DC-VTM,30,824Ð960&1710Ð2180,3xDual Polarization,0,48,40W,,66.8&61.9,9.2&9.1,>25
MW6031,MW6031-2,12416,Andrew,TBXLHA-6565DC-VTM,180,824Ð960&1710Ð2180,3xDual Polarization,0,48,40W,,66.8&61.9,9.2&9.1,>25
MW6031,MW6031-3,12417,Andrew,TBXLHA-6565DC-VTM,250,824Ð960&1710Ð2180,3xDual Polarization,0,48,40W,,66.8&61.9,9.2&9.1,>25
MW6031,MW6031-1,60314,Andrew,TBXLHA-6565DC-VTM,30,824Ð960&1710Ð2180,3xDual Polarization,0,48,40W,,66.8&61.9,9.2&9.1,>25
MW6031,MW6031-2,60315,Andrew,TBXLHA-6565DC-VTM,180,824Ð960&1710Ð2180,3xDual Polarization,0,48,60W,,66.8&61.9,9.2&9.1,>25
MW6031,MW6031-3,60316,Andrew,TBXLHA-6565DC-VTM,250,824Ð960&1710Ð2180,3xDual Polarization,0,48,60W,,66.8&61.9,9.2&9.1,>25
MW0290,MW0290-1,8441,Andrew,TBXLHA-6565DC-VTM,0,824Ð960&1710Ð2180,3xDual Polarization,0,15,40W,,66.8&61.9,9.2&9.1,>25
MW0290,MW0290-2,8442,Andrew,TBXLHA-6565DC-VTM,100,824Ð960&1710Ð2180,3xDual Polarization,0,15,40W,,66.8&61.9,9.2&9.1,>25
MW0290,MW0290-3,8443,Andrew,TBXLHA-6565DC-VTM,230,824Ð960&1710Ð2180,3xDual Polarization,2,15,40W,,66.8&61.9,9.2&9.1,>25
MW0290,MW0290-1,8445,Andrew,TBXLHA-6565DC-VTM,0,824Ð960&1710Ð2180,3xDual Polarization,0,15,40W,,66.8&61.9,9.2&9.1,>25
MW0290,MW0290-2,8446,Andrew,TBXLHA-6565DC-VTM,100,824Ð960&1710Ð2180,3xDual Polarization,0,15,40W,,66.8&61.9,9.2&9.1,>25
MW0290,MW0290-3,8447,Andrew,TBXLHA-6565DC-VTM,230,824Ð960&1710Ð2180,3xDual Polarization,2,15,40W,,66.8&61.9,9.2&9.1,>25
MW0290,MW0290-1,2904,Andrew,DBXLH-6565C-VTM,0,824Ð960MHz&1710Ð2180,Dual Polarization,0,15,60W,,67.2&61.9,7.4&4.6,>27db
MW0290,MW0290-2,2905,Andrew,DBXLH-6565C-VTM,100,824Ð960MHz&1710Ð2180,Dual Polarization,0,15,80W,,67.2&61.9,7.4&4.6,>27db
MW0290,MW0290-3,2906,Andrew,DBXLH-6565C-VTM,230,824Ð960MHz&1710Ð2180,Dual Polarization,2,15,80W,,67.2&61.9,7.4&4.6,>27db
MW0627,MW0627-1,17611,Rosenberger,BA-G6W9W9X65V-00M,40,,,2,28,40W,,,,
MW0627,MW0627-2,17612,Rosenberger,BA-G6W9W9X65V-00M,160,,,2,28,40W,,,,
MW0627,MW0627-3,17613,Rosenberger,BA-G6W9W9X65V-00M,340,,,2,28,40W,,,,
MW0627,MW0627-1,17615,Rosenberger,BA-G6W9W9X65V-00M,40,,,2,28,40W,,,,
MW0627,MW0627-2,17616,Rosenberger,BA-G6W9W9X65V-00M,160,,,2,28,40W,,,,
MW0627,MW0627-3,17617,Rosenberger,BA-G6W9W9X65V-00M,340,,,2,28,40W,,,,
MW0627,MW0627-1,6274,Rosenberger,BA-G6W9W9X65V-00M,40,,,2,28,40W,,,,
MW0627,MW0627-2,6275,Rosenberger,BA-G6W9W9X65V-00M,160,,,2,28,40W,,,,
MW0627,MW0627-3,6276,Rosenberger,BA-G6W9W9X65V-00M,340,,,2,28,40W,,,,
MW4013,MW4013-1,14281,RFS,APXVBLL26EX_43-C-I20,90,698MHz-2690MHz,3xDual Polarization,2,35,40W,,67&66&63,16.2&7.8&6.6,>23.6db
MW4013,MW4013-2,14282,RFS,APXVBLL26EX_43-C-I20,210,698MHz-2690MHz,3xDual Polarization,2,35,40W,,67&66&63,16.2&7.8&6.6,>23.6db
MW4013,MW4013-3,14283,RFS,APXVBLL26EX_43-C-I20,330,698MHz-2690MHz,3xDual Polarization,2,35,40W,,67&66&63,16.2&7.8&6.6,>23.6db
MW4013,MW4013-1,14285,RFS,APXVBLL26EX_43-C-I20,90,698MHz-2690MHz,3xDual Polarization,2,35,40W,,67&66&63,16.2&7.8&6.6,>23.6db
MW4013,MW4013-2,14286,RFS,APXVBLL26EX_43-C-I20,210,698MHz-2690MHz,3xDual Polarization,2,35,40W,,67&66&63,16.2&7.8&6.6,>23.6db
MW4013,MW4013-3,14287,RFS,APXVBLL26EX_43-C-I20,330,698MHz-2690MHz,3xDual Polarization,2,35,40W,,67&66&63,16.2&7.8&6.6,>23.6db
MW4013,MW4013-1,40134,RFS,APXVBLL26EX_43-C-I20,90,698MHz-2690MHz,3xDual Polarization,2,35,40W,,67&66&63,16.2&7.8&6.6,>23.6db
MW4013,MW4013-2,40135,RFS,APXVBLL26EX_43-C-I20,210,698MHz-2690MHz,3xDual Polarization,2,35,40W,,67&66&63,16.2&7.8&6.6,>23.6db
MW4013,MW4013-3,40136,RFS,APXVBLL26EX_43-C-I20,330,698MHz-2690MHz,3xDual Polarization,2,35,40W,,67&66&63,16.2&7.8&6.6,>23.6db
MW4013,MW4013-1,24021,RFS,APXVBLL26EX_43-C-I20,90,698MHz-2690MHz,3xDual Polarization,2,35,40W,,67&66&63,16.2&7.8&6.6,>23.6db
MW4013,MW4013-2,24022,RFS,APXVBLL26EX_43-C-I20,210,698MHz-2690MHz,3xDual Polarization,2,35,40W,,67&66&63,16.2&7.8&6.6,>23.6db
MW4013,MW4013-3,24023,RFS,APXVBLL26EX_43-C-I20,330,698MHz-2690MHz,3xDual Polarization,2,35,40W,,67&66&63,16.2&7.8&6.6,>23.6db
MW0307,MW0307-1,9591,Agisson,A19451801,90,1710-2170MHz,Dual Polarization,2,27,40W,,62,6.2,>30db
MW0307,MW0307-2,9592,Agisson,A19451801,180,1710-2170MHz,Dual Polarization,2,27,40W,,62,6.2,>30db
MW0307,MW0307-3,9593,Agisson,A19451801,340,1710-2170MHz,Dual Polarization,2,27,40W,,62,6.2,>30db
MW0307,MW0307-1,9595,Agisson,A19451801,90,1710-2170MHz,Dual Polarization,2,27,40W,,62,6.2,>30db
MW0307,MW0307-2,9596,Agisson,A19451801,180,1710-2170MHz,Dual Polarization,2,27,40W,,62,6.2,>30db
MW0307,MW0307-3,9597,Agisson,A19451801,340,1710-2170MHz,Dual Polarization,2,27,40W,,62,6.2,>30db
MW0307,MW0307-1,3074,Kathrein,742266,90,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,27,80W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2,> 26 & > 28
MW0307,MW0307-2,3075,Kathrein,742266,180,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,27,80W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2,> 26 & > 28
MW0307,MW0307-3,3076,Kathrein,742266,340,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,27,60W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2,> 26 & > 28
MW0056,MW0056-1,12951,Rosenberger,BA-G6W9W9X65V-00M,0,,,2,50,40W,,,,
MW0056,MW0056-2,12952,Rosenberger,BA-G6W9W9X65V-00M,120,,,2,50,40W,,,,
MW0056,MW0056-3,12953,Rosenberger,BA-G6W9W9X65V-00M,240,,,2,50,40W,,,,
MW0056,MW0056-1,12955,Rosenberger,BA-G6W9W9X65V-00M,0,,,2,50,40W,,,,
